"InteractorAChr","InteractorAStart","InteractorAEnd","InteractorBChr","InteractorBStart","InteractorBEnd","Agene","Bgene","Organism","CellTissue","Detection_Method","Confidence_Score1","Confidence_Score2","Contact_Frequency","Pubmed_ID"
"chr11",119186195,119189928,"chr11",119190837,119194512,"MCAM,ENSG00000076706","MCAM,ENSG00000076706","hg19","MCF7","ChIA-PET",2e-25,2e-25,6,22265404
"chr11",119190775,119194635,"chr11",119209001,119212523,"MCAM,ENSG00000076706","C1QTNF5,ENSG00000223953","hg19","MCF7","ChIA-PET",5e-08,5e-08,4,22265404
"chr11",119203244,119206723,"chr11",119231330,119235573,"RNF26,ENSG00000173456","USP2,ENSG00000036672","hg19","MCF7","ChIA-PET",8e-10,8e-10,5,22265404
"chr11",119204572,119208245,"chr11",119248400,119254546,"RNF26,ENSG00000173456","USP2,ENSG00000036672","hg19","K562","ChIA-PET",0,0,6,22265404
"chr11",119244041,119247268,"chr11",119249230,119252903,"USP2,ENSG00000036672","USP2,ENSG00000036672","hg19","K562","ChIA-PET",1e-08,1e-08,7,22265404
"chr11",11958685,11961904,"chr11",11962517,11965554,"USP47,ENSG00000170242","USP47,ENSG00000170242","hg19","K562","ChIA-PET",3e-10,3e-10,4,22265404
"chr11",119598280,119601010,"chr11",119990751,119994590,"PVRL1,ENSG00000110400","TRIM29,ENSG00000137699","hg19","MCF7","ChIA-PET",1e-10,1e-10,4,22265404
"chr1",111988711,111993784,"chr1",112296072,112301658,"WDR77,ATP5F1,ENSG00000116455,ENSG00000116459","FAM212B,DDX20,ENSG00000197852,ENSG00000064703","hg19","K562","ChIA-PET",8e-16,8e-16,6,22265404
"chr1",111990076,111994939,"chr1",112297017,112302635,"WDR77,ATP5F1,ENSG00000116455,ENSG00000116459","FAM212B,DDX20,ENSG00000197852,ENSG00000064703","hg19","K562","ChIA-PET",0,0,11,22265404
"chr1",111991481,111994089,"chr1",112160726,112164079,"WDR77,ATP5F1,ENSG00000116455,ENSG00000116459","RAP1A,ENSG00000116473","hg19","K562","ChIA-PET",5.18e-16,5.18e-16,4,22265404
"chr1",111991990,111997848,"chr1",112296176,112300123,"WDR77,ATP5F1,ENSG00000116455,ENSG00000116459","FAM212B,DDX20,ENSG00000197852,ENSG00000064703","hg19","MCF7","ChIA-PET",4e-12,4e-12,5,22265404
"chr11",119990134,119993227,"chr11",120007102,120010731,"TRIM29,ENSG00000137699","TRIM29,ENSG00000137699","hg19","MCF7","ChIA-PET",1e-09,1e-09,5,22265404
"chr11",119990218,119993185,"chr11",119994723,119998416,"TRIM29,ENSG00000137699","TRIM29,ENSG00000137699","hg19","K562","ChIA-PET",7.41e-16,7.41e-16,4,22265404
"chr11",119990371,119993698,"chr11",120037887,120041016,"TRIM29,ENSG00000137699","AP000679.2,ENSG00000176984","hg19","MCF7","ChIA-PET",3e-29,3e-29,6,22265404
"chr11",119993537,119997499,"chr11",119998076,120003019,"TRIM29,ENSG00000137699","TRIM29,ENSG00000137699","hg19","K562","ChIA-PET",0,0,6,22265404
"chr11",120036264,120041871,"chr11",120106231,120109757,"AP000679.2,ENSG00000176984","POU2F3,ENSG00000137709","hg19","K562","ChIA-PET",5.21e-08,5.21e-08,9,22265404
"chr11",120037531,120041521,"chr11",120105416,120108760,"AP000679.2,ENSG00000176984","POU2F3,ENSG00000137709","hg19","K562","ChIA-PET",9e-11,9e-11,8,22265404
"chr11",120079370,120085014,"chr11",120104504,120109067,"OAF,ENSG00000184232","POU2F3,ENSG00000137709","hg19","K562","ChIA-PET",1.89e-08,1.89e-08,9,22265404
"chr11",120080610,120089931,"chr11",120105398,120112199,"OAF,ENSG00000184232","POU2F3,ENSG00000137709","hg19","K562","ChIA-PET",6e-11,6e-11,18,22265404
"chr11",120101055,120116563,"chr11",120160593,120179156,"POU2F3,ENSG00000137709","POU2F3,ENSG00000137709","hg19","K562","ChIA-PET",5.15e-18,5.15e-18,52,22265404
"chr11",120104320,120113596,"chr11",120167938,120177639,"POU2F3,ENSG00000137709","POU2F3,ENSG00000137709","hg19","MCF7","ChIA-PET",2e-25,2e-25,38,22265404
"chr11",120104352,120110604,"chr11",120164438,120175098,"POU2F3,ENSG00000137709","POU2F3,ENSG00000137709","hg19","MCF7","ChIA-PET",4e-11,4e-11,43,22265404
"chr11",120104420,120112680,"chr11",120168705,120181524,"POU2F3,ENSG00000137709","POU2F3,ENSG00000137709","hg19","K562","ChIA-PET",0,0,41,22265404
"chr11",120105780,120109103,"chr11",120204882,120208710,"POU2F3,ENSG00000137709","ARHGEF12,ENSG00000196914","hg19","K562","ChIA-PET",1.6e-11,1.6e-11,8,22265404
"chr11",120105780,120109103,"chr11",120204882,120208710,"POU2F3,ENSG00000137709","ARHGEF12,ENSG00000196914","hg19","K562","ChIA-PET",3e-14,3e-14,5,22265404
"chr11",120105812,120109397,"chr11",120193833,120197413,"POU2F3,ENSG00000137709","TMEM136,ENSG00000181264","hg19","K562","ChIA-PET",5e-08,5e-08,4,22265404
"chr11",120106132,120109259,"chr11",120185529,120190071,"POU2F3,ENSG00000137709","POU2F3,ENSG00000137709","hg19","K562","ChIA-PET",4e-08,4e-08,6,22265404
"chr11",120173473,120178843,"chr11",120183667,120189130,"POU2F3,ENSG00000137709","POU2F3,ENSG00000137709","hg19","MCF7","ChIA-PET",0,0,9,22265404
"chr11",120186835,120191514,"chr11",120193209,120197461,"POU2F3,ENSG00000137709","TMEM136,ENSG00000181264","hg19","MCF7","ChIA-PET",0,0,6,22265404
"chr11",12023026,12027041,"chr11",12027475,12031224,"DKK3,ENSG00000050165","DKK3,ENSG00000050165","hg19","K562","ChIA-PET",1.6e-12,1.6e-12,5,22265404
"chr11",120311224,120316272,"chr11",120317740,120322611,"ARHGEF12,ENSG00000196914","ARHGEF12,ENSG00000196914","hg19","K562","ChIA-PET",1.12e-12,1.12e-12,5,22265404
"chr11",12111081,12115553,"chr11",12130311,12134595,"MICAL2,ENSG00000133816","MICAL2,ENSG00000133816","hg19","MCF7","ChIA-PET",1e-21,1e-21,9,22265404
"chr11",12129757,12136484,"chr11",12262326,12271482,"MICAL2,ENSG00000133816","MICAL2,ENSG00000133816","hg19","MCF7","ChIA-PET",0,0,13,22265404
"chr11",12129880,12135713,"chr11",12136635,12144274,"MICAL2,ENSG00000133816","MICAL2,ENSG00000133816","hg19","MCF7","ChIA-PET",0,0,13,22265404
"chr1",112160901,112166635,"chr1",112166640,112171995,"RAP1A,ENSG00000116473","RAP1A,ENSG00000116473","hg19","K562","ChIA-PET",8e-09,8e-09,9,22265404
"chr1",112161277,112163767,"chr1",112168605,112171439,"RAP1A,ENSG00000116473","RAP1A,ENSG00000116473","hg19","MCF7","ChIA-PET",7e-28,7e-28,4,22265404
"chr11",12265379,12272347,"chr11",12298853,12305958,"MICAL2,ENSG00000133816","MICALCL,ENSG00000133808","hg19","MCF7","ChIA-PET",0,0,16,22265404
"chr11",12267186,12271877,"chr11",12300652,12304390,"MICAL2,ENSG00000133816","MICALCL,ENSG00000133808","hg19","MCF7","ChIA-PET",0,0,7,22265404
"chr11",12272226,12275943,"chr11",12301499,12305110,"MICAL2,ENSG00000133816","MICALCL,ENSG00000133808","hg19","MCF7","ChIA-PET",2e-13,2e-13,4,22265404
"chr1",112274737,112283841,"chr1",112295194,112300139,"FAM212B,ENSG00000197852","FAM212B,DDX20,ENSG00000197852,ENSG00000064703","hg19","MCF7","ChIA-PET",1e-33,1e-33,18,22265404
"chr1",112279246,112285251,"chr1",112297820,112300875,"FAM212B,ENSG00000197852","FAM212B,DDX20,ENSG00000197852,ENSG00000064703","hg19","K562","ChIA-PET",2.77e-24,2.77e-24,8,22265404
"chr1",112280536,112287459,"chr1",112293398,112299842,"FAM212B,ENSG00000197852","FAM212B,DDX20,ENSG00000197852,ENSG00000064703","hg19","K562","ChIA-PET",0,0,11,22265404
"chr1",112286782,112294373,"chr1",112295827,112299928,"FAM212B,ENSG00000197852","FAM212B,DDX20,ENSG00000197852,ENSG00000064703","hg19","MCF7","ChIA-PET",4e-09,4e-09,13,22265404
"chr11",122929321,122934965,"chr11",122964305,122968840,"HSPA8,ENSG00000109971","CLMP,ENSG00000166250","hg19","MCF7","ChIA-PET",6e-18,6e-18,8,22265404
"chr11",122930746,122934952,"chr11",122951515,122956223,"HSPA8,ENSG00000109971","CLMP,ENSG00000166250","hg19","MCF7","ChIA-PET",1e-12,1e-12,8,22265404
"chr1",112296427,112299111,"chr1",112531458,112534092,"FAM212B,DDX20,ENSG00000197852,ENSG00000064703","KCND3,ENSG00000171385","hg19","MCF7","ChIA-PET",0,0,4,22265404
"chr11",12300045,12305212,"chr11",12306334,12310834,"MICALCL,ENSG00000133808","MICALCL,ENSG00000133808","hg19","MCF7","ChIA-PET",2e-14,2e-14,6,22265404
"chr11",1243774,1247844,"chr11",1279260,1283133,"MUC5B,ENSG00000117983","MUC5B,ENSG00000117983","hg19","MCF7","ChIA-PET",2e-19,2e-19,9,22265404
"chr11",124479042,124486771,"chr11",124487881,124496355,"PANX3,ENSG00000154143","TBRG1,ENSG00000154144","hg19","K562","ChIA-PET",2.01e-12,2.01e-12,13,22265404
"chr11",124490973,124496247,"chr11",124498198,124504433,"TBRG1,ENSG00000154144","TBRG1,ENSG00000154144","hg19","K562","ChIA-PET",1e-14,1e-14,10,22265404
"chr11",124491574,124494179,"chr11",124494276,124499035,"TBRG1,ENSG00000154144","TBRG1,ENSG00000154144","hg19","MCF7","ChIA-PET",0,0,4,22265404
"chr11",124537696,124540099,"chr11",124541937,124545332,"SIAE,ENSG00000110013","SIAE,SPA17,ENSG00000110013,ENSG00000064199","hg19","K562","ChIA-PET",3e-11,3e-11,5,22265404
"chr11",124541007,124545085,"chr11",124629169,124634748,"SIAE,SPA17,ENSG00000110013,ENSG00000064199","ESAM,ENSG00000149564","hg19","MCF7","ChIA-PET",0,0,7,22265404
"chr11",124541494,124544441,"chr11",124668136,124671880,"SIAE,SPA17,ENSG00000110013,ENSG00000064199","MSANTD2,ENSG00000120458","hg19","MCF7","ChIA-PET",3e-10,3e-10,5,22265404
"chr11",124619422,124624169,"chr11",124626856,124632117,"VSIG2,ENSG00000019102","ESAM,ENSG00000149564","hg19","MCF7","ChIA-PET",4e-09,4e-09,6,22265404
"chr11",124624245,124627593,"chr11",124629316,124632180,"ESAM,ENSG00000149564","ESAM,ENSG00000149564","hg19","K562","ChIA-PET",5e-11,5e-11,4,22265404
"chr11",124731971,124736203,"chr11",124745357,124749041,"ROBO3,ENSG00000154134","ROBO3,ENSG00000154134","hg19","K562","ChIA-PET",3e-19,3e-19,4,22265404
"chr11",124738350,124740946,"chr11",124744256,124747841,"ROBO3,ENSG00000154134","ROBO3,ENSG00000154134","hg19","MCF7","ChIA-PET",1e-26,1e-26,4,22265404
"chr11",124745003,124749825,"chr11",124761824,124766706,"ROBO3,ENSG00000154134","ROBO4,ENSG00000154133","hg19","K562","ChIA-PET",1.9e-14,1.9e-14,5,22265404
"chr11",125436300,125442991,"chr11",125460311,125463907,"EI24,ENSG00000149547","STT3A,ENSG00000134910","hg19","MCF7","ChIA-PET",4e-20,4e-20,9,22265404
"chr11",125437735,125441162,"chr11",125493113,125495980,"EI24,ENSG00000149547","CHEK1,ENSG00000149554","hg19","K562","ChIA-PET",1.97e-33,1.97e-33,4,22265404
"chr11",125437794,125444410,"chr11",125456899,125465063,"EI24,ENSG00000149547","STT3A,ENSG00000134910","hg19","K562","ChIA-PET",9e-11,9e-11,15,22265404
"chr11",125437800,125442577,"chr11",125456899,125464681,"EI24,ENSG00000149547","STT3A,ENSG00000134910","hg19","K562","ChIA-PET",2.45e-15,2.45e-15,13,22265404
"chr11",125438600,125443497,"chr11",125475354,125479116,"EI24,ENSG00000149547","STT3A,ENSG00000134910","hg19","K562","ChIA-PET",1e-07,1e-07,4,22265404
"chr11",125439138,125441964,"chr11",125458757,125462580,"EI24,ENSG00000149547","STT3A,ENSG00000134910","hg19","MCF7","ChIA-PET",2e-15,2e-15,6,22265404
"chr11",125458567,125466582,"chr11",125492643,125498606,"STT3A,ENSG00000134910","CHEK1,ENSG00000149554","hg19","K562","ChIA-PET",0,0,14,22265404
"chr11",125459881,125466007,"chr11",125494173,125499486,"STT3A,ENSG00000134910","CHEK1,ENSG00000149554","hg19","K562","ChIA-PET",3e-23,3e-23,9,22265404
"chr11",125460849,125463443,"chr11",125494215,125498356,"STT3A,ENSG00000134910","CHEK1,ENSG00000149554","hg19","MCF7","ChIA-PET",5e-45,5e-45,6,22265404
"chr11",125765170,125769074,"chr11",125770336,125773626,"PUS3,ENSG00000110060","PUS3,DDX25,ENSG00000110060,ENSG00000109832","hg19","K562","ChIA-PET",1.78e-11,1.78e-11,4,22265404
"chr11",126079372,126082981,"chr11",126146706,126150858,"RPUSD4,FAM118B,ENSG00000165526,ENSG00000197798","FOXRED1,ENSG00000110074","hg19","K562","ChIA-PET",1.88e-13,1.88e-13,4,22265404
"chr11",126079660,126083165,"chr11",126134101,126139932,"RPUSD4,FAM118B,ENSG00000165526,ENSG00000197798","SRPR,FOXRED1,ENSG00000182934,ENSG00000110074","hg19","MCF7","ChIA-PET",2e-10,2e-10,9,22265404
"chr11",126137904,126141703,"chr11",126150499,126154677,"SRPR,FOXRED1,ENSG00000182934,ENSG00000110074","TIRAP,ENSG00000150455","hg19","MCF7","ChIA-PET",1e-31,1e-31,4,22265404
"chr11",126138580,126140877,"chr11",126172761,126175474,"SRPR,FOXRED1,ENSG00000182934,ENSG00000110074","RP11-712L6.5,DCPS,ENSG00000110063","hg19","K562","ChIA-PET",7.03e-19,7.03e-19,4,22265404
"chr11",126139606,126142427,"chr11",126150754,126154774,"FOXRED1,ENSG00000110074","TIRAP,ENSG00000150455","hg19","MCF7","ChIA-PET",9e-17,9e-17,5,22265404
"chr11",126142719,126146825,"chr11",126151072,126154780,"FOXRED1,ENSG00000110074","TIRAP,ENSG00000150455","hg19","MCF7","ChIA-PET",1e-36,1e-36,6,22265404
"chr11",126151834,126156139,"chr11",126173192,126177280,"TIRAP,ENSG00000150455","RP11-712L6.5,DCPS,ENSG00000110063","hg19","MCF7","ChIA-PET",1e-18,1e-18,4,22265404
"chr11",126152430,126155158,"chr11",126172362,126176269,"TIRAP,ENSG00000150455","RP11-712L6.5,DCPS,ENSG00000110063","hg19","MCF7","ChIA-PET",0,0,5,22265404
"chr11",126157153,126162260,"chr11",126171134,126175408,"TIRAP,ENSG00000150455","RP11-712L6.5,DCPS,ENSG00000110063","hg19","K562","ChIA-PET",7e-13,7e-13,5,22265404
"chr11",126165823,126170023,"chr11",126171369,126176005,"RP11-712L6.5","RP11-712L6.5,DCPS,ENSG00000110063","hg19","K562","ChIA-PET",0,0,9,22265404
"chr11",126172287,126177268,"chr11",126222476,126228821,"RP11-712L6.5,DCPS,ENSG00000110063","ST3GAL4,ENSG00000110080","hg19","K562","ChIA-PET",7e-11,7e-11,9,22265404
"chr11",126273136,126277661,"chr11",126278086,126284562,"ST3GAL4,ENSG00000110080","ST3GAL4,ENSG00000110080","hg19","MCF7","ChIA-PET",5e-07,5e-07,11,22265404
"chr11",1276325,1279376,"chr11",1279987,1283084,"MUC5B,ENSG00000117983","MUC5B,ENSG00000117983","hg19","K562","ChIA-PET",5.84e-21,5.84e-21,4,22265404
"chr11",129060156,129064284,"chr11",129145435,129150679,"ARHGAP32,ENSG00000134909","ARHGAP32,ENSG00000134909","hg19","MCF7","ChIA-PET",2e-12,2e-12,5,22265404
"chr1",112930309,112940640,"chr1",113155859,113164847,"CTTNBP2NL,ENSG00000143079","ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","hg19","MCF7","ChIA-PET",8e-13,8e-13,24,22265404
"chr1",112933576,112940137,"chr1",113246857,113251993,"CTTNBP2NL,ENSG00000143079","RHOC,ENSG00000155366","hg19","MCF7","ChIA-PET",1e-09,1e-09,14,22265404
"chr1",112934847,112940551,"chr1",113160058,113165450,"CTTNBP2NL,ENSG00000143079","ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","hg19","MCF7","ChIA-PET",6e-33,6e-33,12,22265404
"chr1",112934882,112939118,"chr1",113160574,113165273,"CTTNBP2NL,ENSG00000143079","ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","hg19","K562","ChIA-PET",1e-21,1e-21,5,22265404
"chr1",112935548,112944315,"chr1",113002393,113010397,"CTTNBP2NL,ENSG00000143079","WNT2B,ENSG00000134245","hg19","MCF7","ChIA-PET",0,0,28,22265404
"chr1",112936667,112940657,"chr1",113004024,113011069,"CTTNBP2NL,ENSG00000143079","WNT2B,ENSG00000134245","hg19","MCF7","ChIA-PET",2e-13,2e-13,20,22265404
"chr11",129759142,129763422,"chr11",129763452,129767084,"NFRKB,ENSG00000170322","NFRKB,ENSG00000170322","hg19","K562","ChIA-PET",2.7e-30,2.7e-30,6,22265404
"chr11",129814916,129819652,"chr11",129868603,129873896,"PRDM10,ENSG00000170325","PRDM10,ENSG00000170325","hg19","K562","ChIA-PET",9e-25,9e-25,5,22265404
"chr11",129869062,129879700,"chr11",129932021,129947513,"PRDM10,ENSG00000170325","AP003041.2,APLP2,ENSG00000267981,ENSG00000084234","hg19","K562","ChIA-PET",3e-08,3e-08,51,22265404
"chr11",129869226,129880070,"chr11",129933274,129949542,"PRDM10,ENSG00000170325","AP003041.2,APLP2,ENSG00000267981,ENSG00000084234","hg19","K562","ChIA-PET",0,0,53,22265404
"chr11",129869497,129875974,"chr11",129936820,129943399,"PRDM10,ENSG00000170325","AP003041.2,APLP2,ENSG00000267981,ENSG00000084234","hg19","MCF7","ChIA-PET",4e-07,4e-07,18,22265404
"chr11",129869852,129876236,"chr11",129936368,129941344,"PRDM10,ENSG00000170325","AP003041.2,APLP2,ENSG00000267981,ENSG00000084234","hg19","MCF7","ChIA-PET",3e-11,3e-11,31,22265404
"chr1",113002255,113010411,"chr1",113160144,113164475,"WNT2B,ENSG00000134245","ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","hg19","MCF7","ChIA-PET",5e-10,5e-10,13,22265404
"chr1",113003059,113010084,"chr1",113159503,113164005,"WNT2B,ENSG00000134245","ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","hg19","MCF7","ChIA-PET",3e-27,3e-27,9,22265404
"chr1",113008643,113012570,"chr1",113247176,113250622,"WNT2B,ENSG00000134245","RHOC,ENSG00000155366","hg19","MCF7","ChIA-PET",2e-14,2e-14,4,22265404
"chr11",130770352,130777964,"chr11",130781626,130787610,"SNX19,ENSG00000120451","SNX19,ENSG00000120451","hg19","K562","ChIA-PET",1e-10,1e-10,13,22265404
"chr11",130778690,130782082,"chr11",130784911,130787686,"SNX19,ENSG00000120451","SNX19,ENSG00000120451","hg19","K562","ChIA-PET",1.2e-13,1.2e-13,4,22265404
"chr1",113156399,113165396,"chr1",113241191,113253782,"ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","MOV10,RHOC,ENSG00000155363,ENSG00000155366","hg19","MCF7","ChIA-PET",6e-12,6e-12,55,22265404
"chr1",113156746,113166477,"chr1",113240630,113253423,"ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","MOV10,RHOC,ENSG00000155363,ENSG00000155366","hg19","MCF7","ChIA-PET",0,0,46,22265404
"chr1",113157097,113164348,"chr1",113214570,113220795,"ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","MOV10,ENSG00000155363","hg19","MCF7","ChIA-PET",3e-11,3e-11,12,22265404
"chr1",113158395,113164969,"chr1",113214433,113222934,"ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","MOV10,ENSG00000155363","hg19","MCF7","ChIA-PET",0,0,24,22265404
"chr1",113159779,113171222,"chr1",113238237,113251191,"ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","MOV10,RHOC,ENSG00000155363,ENSG00000155366","hg19","K562","ChIA-PET",6.09e-40,6.09e-40,41,22265404
"chr1",113160176,113163931,"chr1",113238020,113242018,"ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","MOV10,ENSG00000155363","hg19","K562","ChIA-PET",6e-09,6e-09,6,22265404
"chr1",113160231,113165111,"chr1",113199772,113204361,"ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","CAPZA1,ENSG00000116489","hg19","K562","ChIA-PET",3e-12,3e-12,6,22265404
"chr1",113160443,113165363,"chr1",113242054,113245654,"ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","MOV10,ENSG00000155363","hg19","K562","ChIA-PET",2e-16,2e-16,5,22265404
"chr1",113160457,113163834,"chr1",113216051,113218044,"ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","MOV10,ENSG00000155363","hg19","K562","ChIA-PET",9e-18,9e-18,4,22265404
"chr1",113160555,113166228,"chr1",113255932,113262161,"ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","PPM1J,ENSG00000155367","hg19","K562","ChIA-PET",7e-13,7e-13,8,22265404
"chr1",113160602,113163896,"chr1",113252357,113259247,"ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","RP11-426L16.10,PPM1J,ENSG00000155367","hg19","K562","ChIA-PET",3.55e-10,3.55e-10,7,22265404
"chr1",113160638,113164364,"chr1",113256565,113260015,"ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","PPM1J,ENSG00000155367","hg19","MCF7","ChIA-PET",1e-14,1e-14,7,22265404
"chr1",113160723,113165170,"chr1",113245654,113250392,"ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","RHOC,ENSG00000155366","hg19","K562","ChIA-PET",0,0,12,22265404
"chr1",113160799,113166409,"chr1",113215716,113220433,"ST7L,CAPZA1,ENSG00000007341,ENSG00000116489","MOV10,ENSG00000155363","hg19","K562","ChIA-PET",1.75e-30,1.75e-30,9,22265404
"chr1",11318020,11323943,"chr1",11331443,11335404,"MTOR,ENSG00000198793","UBIAD1,ENSG00000120942","hg19","K562","ChIA-PET",6.15e-15,6.15e-15,10,22265404
"chr1",11320313,11324551,"chr1",11331351,11335134,"MTOR,ENSG00000198793","UBIAD1,ENSG00000120942","hg19","K562","ChIA-PET",0,0,10,22265404
"chr1",113208980,113212025,"chr1",113215390,113218147,"CAPZA1,ENSG00000116489","MOV10,ENSG00000155363","hg19","MCF7","ChIA-PET",1e-15,1e-15,4,22265404
"chr1",113214002,113222947,"chr1",113236890,113251579,"MOV10,ENSG00000155363","MOV10,RHOC,ENSG00000155363,ENSG00000155366","hg19","MCF7","ChIA-PET",5e-11,5e-11,47,22265404
"chr1",113214590,113222957,"chr1",113244863,113253590,"MOV10,ENSG00000155363","RHOC,ENSG00000155366","hg19","MCF7","ChIA-PET",1e-11,1e-11,39,22265404
"chr1",113214866,113222565,"chr1",113237012,113253952,"MOV10,ENSG00000155363","MOV10,RHOC,RP11-426L16.10,ENSG00000155363,ENSG00000155366","hg19","K562","ChIA-PET",2.79e-17,2.79e-17,54,22265404
"chr1",113215224,113219998,"chr1",113238829,113244717,"MOV10,ENSG00000155363","MOV10,ENSG00000155363","hg19","MCF7","ChIA-PET",1e-11,1e-11,20,22265404
"chr1",113215712,113221627,"chr1",113253708,113259381,"MOV10,ENSG00000155363","RP11-426L16.10,PPM1J,ENSG00000155367","hg19","MCF7","ChIA-PET",2e-32,2e-32,5,22265404
"chr1",113215800,113219074,"chr1",113254460,113258669,"MOV10,ENSG00000155363","PPM1J,ENSG00000155367","hg19","MCF7","ChIA-PET",2e-08,2e-08,6,22265404
"chr1",11321952,11324998,"chr1",11331487,11336036,"MTOR,ENSG00000198793","UBIAD1,ENSG00000120942","hg19","MCF7","ChIA-PET",1e-13,1e-13,7,22265404
"chr1",113239573,113244483,"chr1",113252369,113259292,"MOV10,ENSG00000155363","RP11-426L16.10,PPM1J,ENSG00000155367","hg19","K562","ChIA-PET",2.55e-19,2.55e-19,10,22265404
"chr1",113255626,113260544,"chr1",113496476,113500122,"PPM1J,ENSG00000155367","SLC16A1,ENSG00000155380","hg19","K562","ChIA-PET",1.54e-15,1.54e-15,4,22265404
"chr1",113257532,113261488,"chr1",113614794,113617265,"PPM1J,ENSG00000155367","LRIG2,ENSG00000198799","hg19","K562","ChIA-PET",1e-24,1e-24,4,22265404
"chr11",134036676,134040260,"chr11",134093024,134097188,"NCAPD3,ENSG00000151503","NCAPD3,VPS26B,ENSG00000151503,ENSG00000151502","hg19","K562","ChIA-PET",8.37e-19,8.37e-19,4,22265404
"chr11",134075358,134083935,"chr11",134090011,134095458,"NCAPD3,ENSG00000151503","NCAPD3,VPS26B,ENSG00000151503,ENSG00000151502","hg19","K562","ChIA-PET",1.47e-13,1.47e-13,10,22265404
"chr11",134092185,134096148,"chr11",134200096,134202826,"NCAPD3,VPS26B,ENSG00000151503,ENSG00000151502","GLB1L2,ENSG00000149328","hg19","MCF7","ChIA-PET",1e-26,1e-26,4,22265404
"chr11",134092390,134096101,"chr11",134120181,134124577,"NCAPD3,VPS26B,ENSG00000151503,ENSG00000151502","THYN1,ACAD8,ENSG00000151500,ENSG00000151498","hg19","K562","ChIA-PET",6e-20,6e-20,6,22265404
"chr11",134092581,134095660,"chr11",134106865,134110945,"NCAPD3,VPS26B,ENSG00000151503,ENSG00000151502","VPS26B,ENSG00000151502","hg19","MCF7","ChIA-PET",1e-08,1e-08,4,22265404
